row_id,source_dataset,npdes_id,registry_id,facility_name,city,state,county,permit_status,permit_type,facility_type,total_design_flow,actual_average_flow,current_snc_status,current_violation,inspections,pct_low_income_3mi,pct_people_of_color,population_density,tribal_spatial_flag,derived_tribes,latitude,longitude,has_tribal_context,has_current_violation
76,EPA ECHO CWA/NPDES facility locations,AKR10GQ67,110071277599,"OLYMPUS LOT 23A, BLOCK 9",ANCHORAGE,AK,Anchorage Municipality,Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,20.07,45.41,3095.53,N,Knik Tribe - 24 mile(s),61.130799999900304,-149.90999999982398,TRUE,FALSE
77,EPA ECHO CWA/NPDES facility locations,AKR10GQ94,110071277272,BENGAL FAMILY TRUST PROJECT,SOLDOTNA,AK,Kenai Peninsula,Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,29.14,18.07,221.33,N,"Kenaitze Indian Tribe - 10 mile(s), Salamatof Tribe - 13 mile(s)",60.495200000062496,-151.01699999974997,TRUE,FALSE
78,EPA ECHO CWA/NPDES facility locations,AKR10H0MB,110071816536,FREESTONE PONDS RECLAMATION,GIRDWOOD,AK,Anchorage Municipality,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,15.629999999999999,10.94,2.46,NA,NA,60.7824300000235,-148.859032999649,FALSE,FALSE
79,EPA ECHO CWA/NPDES facility locations,AKG370229,110008998503,NB TWEET & SONS KOUGAROK RIVER DRAINAGE MINE SITE,NOME,AK,Nome (CA),Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,66.66999999999999,100,0.26,NA,NA,65.68000000010319,-164.80700000029603,FALSE,FALSE
80,EPA ECHO CWA/NPDES facility locations,AKG370D8D,110063017319,CARLOS MOOSE CREEK DRAINAGE MINE SITE,HEALY,AK,Denali,Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,20,20,0.18,NA,NA,64.0324079998723,-148.95882000029704,FALSE,FALSE
81,EPA ECHO CWA/NPDES facility locations,AKR10CJ18,110071297991,CHERI LAKE LID,HOUSTON,AK,Matanuska-Susitna,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,25.1,17.650000000000002,121.51,N,"Knik Tribe - 11 mile(s), Eklutna Native Village - 17 mile(s)",61.607150000180205,-149.736050000035,TRUE,FALSE
82,EPA ECHO CWA/NPDES facility locations,AKR10H08B,110071443947,YUUT EXPANSION AND RENO OF THE KUSKOKWIM LEARNING ACADEMY,BETHEL,AK,Bethel (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,27.37,79.17999999999999,91.7,N,"Orutsararmiut Traditional Native Council - 2 mile(s), Oscarville Traditional Village - 5 mile(s), Native Village of Napaskiak - 7 mile(s), Native Village of Napakiak - 9 mile(s), Organized Village of Kwethluk - 13 mile(s), Akiachak Native Community - 15 mile(s), Akiak Native Community - 22 mile(s), Village of Atmautluak - 24 mile(s), Native Village of Nunapitchuk - 24 mile(s)",60.79725999998371,-161.79318999982596,TRUE,FALSE
83,EPA ECHO CWA/NPDES facility locations,AKG521008,110071278055,"ALASKA WILD SEAFOOD PARTNERS, LLC",CORDOVA,AK,Valdez-Cordova (CA),Effective,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,27.25,34.67,19.9,N,Native Village of Eyak (Cordova) - 3 mile(s),60.542649999833195,-145.76179999990097,TRUE,FALSE
84,EPA ECHO CWA/NPDES facility locations,AKR10H0WE,110071959714,OPA EKLUTNA PLAZA,EAGLE RIVER,AK,Anchorage Municipality,Effective,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,11.370000000000001,24.52,813.12,N,"Knik Tribe - 10 mile(s), Eklutna Native Village - 11 mile(s)",61.340719999984,-149.560290000051,TRUE,FALSE
85,EPA ECHO CWA/NPDES facility locations,AKG370100,110028063798,L & L MINING - EAGLE CREEK PLACER MINE,FAIRBANKS,AK,Fairbanks North Star,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,16.69,29.55,157.51,NA,NA,64.93446999983462,-147.61926000018096,FALSE,FALSE
86,EPA ECHO CWA/NPDES facility locations,AKNOE0350,110071946503,MERRILL FIELD AIRPORT STODDARD AERO SERVICE INC,ANCHORAGE,AK,Anchorage Municipality,Effective,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,33.48,57.9,3451.23,N,"Knik Tribe - 17 mile(s), Eklutna Native Village - 23 mile(s)",61.2171200001041,-149.827329999858,TRUE,FALSE
87,EPA ECHO CWA/NPDES facility locations,AKG370979,110063602579,SCOTHORN TOTATALANIKA CREEK MINE SITE,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,34.78,35.71,0.99,NA,NA,64.2355000000957,-147.79330000038198,FALSE,FALSE
88,EPA ECHO CWA/NPDES facility locations,AKG370B11,110064414940,ALASKA MINING EXPEDITION CO UNNAMED TRIBUTARY MINE SITE,CHICKEN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,100,100,0.04,NA,NA,64.1218899999205,-141.55995999985495,FALSE,FALSE
89,EPA ECHO CWA/NPDES facility locations,AKG370B31,110064415930,JONES GOLD DUST CREEK MINE SITE,CENTRAL,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,50,100,0.07,NA,NA,65.42871000002819,-145.521199999765,FALSE,FALSE
90,EPA ECHO CWA/NPDES facility locations,AKR10C460,110037956307,MATANUSKA-SUSITNA BOROUGH,PORT MACKENZIE,AK,Unknown county,Pending,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,43.3,30.25,14.46,N,"Knik Tribe - 9 mile(s), Eklutna Native Village - 21 mile(s)",61.4282899999696,-149.97536999970498,TRUE,FALSE
91,EPA ECHO CWA/NPDES facility locations,AKG331132,110063888707,"SLEIGH CAMPS #1 & #2, SAEXPLORATION",PRUDHOE BAY,AK,North Slope,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,8.7,21.74,1.03,NA,NA,69.8368009999061,-149.86569000015598,FALSE,FALSE
92,EPA ECHO CWA/NPDES facility locations,AKU000270,110044268958,ENTERPRISE CAR RENTALS,ANCHORAGE,AK,Anchorage Municipality,Unknown status,Unpermitted Facility,NON-POTW,NA,NA,NA,NA,0,23.93,50.06,3724.67,N,Knik Tribe - 21 mile(s),61.1736199998144,-149.874072000409,TRUE,FALSE
93,EPA ECHO CWA/NPDES facility locations,AKR10H10R,110072143704,USPS ANCHORAGE PDC,ANCHORAGE,AK,Anchorage Municipality,Effective,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,22.39,43.03,3285.14,N,Knik Tribe - 21 mile(s),61.1829199997873,-149.98821000004904,TRUE,FALSE
94,EPA ECHO CWA/NPDES facility locations,AKR10H0ZZ,110072104316,INDIAN PASS TRAIL,INDIAN,AK,Anchorage Municipality,Effective,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,15.629999999999999,10.94,2.46,NA,NA,61.004937000157,-149.500244000448,FALSE,FALSE
95,EPA ECHO CWA/NPDES facility locations,AKR10H0XF,110071996540,AMERICAN CHARTER ACADEMY - WASILLA,WASILLA,AK,Matanuska-Susitna,Effective,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,29.14,21.310000000000002,438.41999999999996,N,"Eklutna Native Village - 13 mile(s), Knik Tribe - 14 mile(s)",61.617266999875994,-149.51160599995896,TRUE,FALSE
96,EPA ECHO CWA/NPDES facility locations,AKNOE0337,110000780049,BAKER HUGHES KENAI UPSTREAM CHEMICALS,KENAI,AK,Kenai Peninsula,Effective,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,33.48,34.91,249.83,N,"Salamatof Tribe - 1 mile(s), Kenaitze Indian Tribe - 4 mile(s)",60.58405900000199,-151.32315200024098,TRUE,FALSE
97,EPA ECHO CWA/NPDES facility locations,AKR06AD02,110000780049,BAKER HUGHES KENAI UPSTREAM CHEMICALS,KENAI,AK,Kenai Peninsula,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,33.48,34.91,249.83,N,"Salamatof Tribe - 1 mile(s), Kenaitze Indian Tribe - 4 mile(s)",60.58405900000199,-151.32315200024098,TRUE,FALSE
98,EPA ECHO CWA/NPDES facility locations,AKG521055,110064604094,SILVER BAY SEAFOODS VALDEZ PLANT,VALDEZ,AK,Unknown county,Effective,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,2,13.11,34.53,35.809999999999995,N,Native Village of Tatitlek - 22 mile(s),61.1249630000092,-146.346856999676,TRUE,FALSE
99,EPA ECHO CWA/NPDES facility locations,AKG523061,110064604094,SILVER BAY SEAFOODS VALDEZ PLANT,VALDEZ,AK,Unknown county,Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,13.11,34.53,35.809999999999995,N,Native Village of Tatitlek - 22 mile(s),61.1249630000092,-146.346856999676,TRUE,FALSE
100,EPA ECHO CWA/NPDES facility locations,AKR06AD73,110064604094,"SILVER BAY SEAFOODS, VALDEZ",VALDEZ,AK,Unknown county,Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,13.11,34.53,35.809999999999995,N,Native Village of Tatitlek - 22 mile(s),61.1249630000092,-146.346856999676,TRUE,FALSE
101,EPA ECHO CWA/NPDES facility locations,AKR10EY81,110064604094,SILVER BAY SEAFOODS-VALDEZ LLC,VALDEZ,AK,Valdez-Cordova (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,13.11,34.53,35.809999999999995,N,Native Village of Tatitlek - 22 mile(s),61.1249630000092,-146.346856999676,TRUE,FALSE
102,EPA ECHO CWA/NPDES facility locations,AKR10EY85,110064604094,SILVER BAY SEAFOODS-VALDEZ LLC,VALDEZ,AK,Valdez-Cordova (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,13.11,34.53,35.809999999999995,N,Native Village of Tatitlek - 22 mile(s),61.1249630000092,-146.346856999676,TRUE,FALSE
103,EPA ECHO CWA/NPDES facility locations,AKG572057,110054899623,MAJESTIC EAGLE LODGE WWTF,PETERSBURG,AK,Petersburg Census Area,Effective,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,33.33,33.33,0.14,N,Petersburg Indian Association - 9 mile(s),56.668430000145605,-132.93797099990098,TRUE,FALSE
104,EPA ECHO CWA/NPDES facility locations,AKG376270,110013666041,TOMMY W BATES / COTTONWOOD CREEK,UNKNOWN,AK,Matanuska-Susitna,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,19.89,22.16,670.9499999999999,N,"Eklutna Native Village - 10 mile(s), Knik Tribe - 17 mile(s)",61.5975999999904,-149.316400000137,TRUE,FALSE
105,EPA ECHO CWA/NPDES facility locations,AK0051004,110070258155,KITOI BAY HATCHERY,KODIAK,AK,Anchorage Municipality,Pending,NPDES Individual Permit,NON-POTW,NA,NA,NA,NA,0,33.33,66.66999999999999,0.27,N,"Native Village of Afognak - 20 mile(s), Native Village of Ouzinkie - 20 mile(s)",58.191303999994304,-152.37202899983902,TRUE,FALSE
106,EPA ECHO CWA/NPDES facility locations,AKG130015,110070258155,KRAA KITOI BAY AQUACULTURE FACILITY,KODIAK,AK,Kodiak Island,Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,33.33,66.66999999999999,0.27,N,"Native Village of Afognak - 20 mile(s), Native Village of Ouzinkie - 20 mile(s)",58.191303999994304,-152.37202899983902,TRUE,FALSE
107,EPA ECHO CWA/NPDES facility locations,AKR10BD74,110003037339,POWDER RIDGE SUBDIVISION,EAGLE RIVER,AK,Anchorage Municipality,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,11.239999999999998,24.4,823.61,N,"Knik Tribe - 10 mile(s), Eklutna Native Village - 11 mile(s)",61.3405709998285,-149.557397999758,TRUE,FALSE
108,EPA ECHO CWA/NPDES facility locations,AKNOE0325,110003044465,AMAZON.COM SERVICES LLC - WGE2,ANCHORAGE,AK,Anchorage Municipality,Effective,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,23.69,50.07,3577.27,N,Knik Tribe - 21 mile(s),61.1670999998642,-149.868060000218,TRUE,FALSE
109,EPA ECHO CWA/NPDES facility locations,AKR10DE19,110028040867,NOME JOINT UTILITY SYSTEM,NOME,AK,Nome (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,27.08,76.4,118.08,N,Nome Eskimo Community - 2 mile(s),64.5031110000881,-165.455805999904,TRUE,FALSE
110,EPA ECHO CWA/NPDES facility locations,AKG572008,110070256753,"HILCORP ALASKA, LLC CENTRAL SEWAGE TREATMENT FACILITY",PRUDHOE BAY,AK,North Slope,Effective,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,1,8.7,21.74,1.03,NA,NA,70.31091299987601,-148.61693700003602,FALSE,FALSE
111,EPA ECHO CWA/NPDES facility locations,AKU000132,110015736266,DISCOVERY HOMES,ANCHORAGE,AK,Anchorage Municipality,Unknown status,Unpermitted Facility,NON-POTW,NA,NA,NA,NA,0,12.43,25.89,612,N,Knik Tribe - 23 mile(s),61.1268499999469,-149.74109999977796,TRUE,FALSE
112,EPA ECHO CWA/NPDES facility locations,AKR05DA35,110040067012,HC CONTRACTORS INC,FAIRBANKS,AK,Fairbanks North Star,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,18.85,20.9,193.73,NA,NA,64.80942999990752,-147.54345000015397,FALSE,FALSE
113,EPA ECHO CWA/NPDES facility locations,AKG002223,110071336149,"ANC TAXIWAYS K, G1, AND J IMPROVEMENTS",ANCHORAGE,AK,Anchorage Municipality,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,18.58,40.9,2925.74,N,Knik Tribe - 22 mile(s),61.17059999997521,-150.00499999959598,TRUE,FALSE
114,EPA ECHO CWA/NPDES facility locations,AKR10DZ85,110058925016,HAXBY TR C G 1830,ANCHORAGE,AK,Anchorage Municipality,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,29.09,48.52,3034.53,N,"Knik Tribe - 18 mile(s), Eklutna Native Village - 25 mile(s)",61.21805599982411,-149.900277999729,TRUE,FALSE
115,EPA ECHO CWA/NPDES facility locations,AKR10FM71,110058925016,HAXBY TR C G 1830,ANCHORAGE,AK,Anchorage Municipality,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,29.09,48.52,3034.53,N,"Knik Tribe - 18 mile(s), Eklutna Native Village - 25 mile(s)",61.21805599982411,-149.900277999729,TRUE,FALSE
116,EPA ECHO CWA/NPDES facility locations,AKG374010,110063017872,PHOENIX OFFSHORE NORTON SOUND LARGE DREDGE(S),NOME,AK,Nome (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,25.259999999999998,75.66,100.08,N,Nome Eskimo Community - 3 mile(s),64.50118999985771,-165.49222200011303,TRUE,FALSE
117,EPA ECHO CWA/NPDES facility locations,AKG374011,110063017872,PHOENIX OFFHSORE NORTON SOUND LARGE DREDGE,NOME,AK,Nome (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,25.259999999999998,75.66,100.08,N,Nome Eskimo Community - 3 mile(s),64.50118999985771,-165.49222200011303,TRUE,FALSE
118,EPA ECHO CWA/NPDES facility locations,AKG520007,110028072163,PORT GRAHAM SEAFOODS,PORT GRAHAM,AK,Kenai Peninsula,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,40,50,1.02,N,"Native Village of Port Graham - 1 mile(s), Native Village of Nanwalek (aka English Bay) - 4 mile(s), Seldovia Village Tribe - 8 mile(s)",59.35222200021159,-151.82527799993503,TRUE,FALSE
119,EPA ECHO CWA/NPDES facility locations,AKG371207,110028066349,BRIAN MICHAEL BERKHAHN / EAST FORK,UNKNOWN,AK,Unknown county,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,0,22.22,0.33999999999999997,NA,NA,60.78333299978931,-149.39999999986497,FALSE,FALSE
120,EPA ECHO CWA/NPDES facility locations,AKG331126,110059700337,MINE SITE E-GRAVEL PIT DEWATERING,PRUDHOE BAY,AK,North Slope,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,8.7,21.74,1.03,N,Native Village of Nuiqsut (aka Nooiksut) - 15 mile(s),70.40000000013711,-150.66666700036197,TRUE,FALSE
121,EPA ECHO CWA/NPDES facility locations,AKG371468,110059803440,TURNBOW NORTON SOUND SUCTION DREDGE,NOME,AK,Nome (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,26.88,76.31,90.8,N,Nome Eskimo Community - 2 mile(s),64.49015000015561,-165.36511000023702,TRUE,FALSE
122,EPA ECHO CWA/NPDES facility locations,AKU000131,110015736257,OBEDEI AUTO LOT,ANCHORAGE,AK,Anchorage Municipality,Unknown status,Unpermitted Facility,NON-POTW,NA,NA,NA,NA,0,23.32,49.89,3362.3100000000004,N,Knik Tribe - 21 mile(s),61.16194399988181,-149.865556000262,TRUE,FALSE
123,EPA ECHO CWA/NPDES facility locations,AKU000228,110028070771,"BENCHOFF, MIKE",NOME,AK,Unknown county,Unknown status,Unpermitted Facility,NON-POTW,NA,NA,NA,NA,0,66.66999999999999,100,0.26,N,Native Village of Mary's Igloo - 20 mile(s),65.43089999986782,-165.065200000091,TRUE,FALSE
124,EPA ECHO CWA/NPDES facility locations,AK0028070,110006651792,PETERSBURG TREE NURSERY,PETERSBURG,AK,Wrangell-Petersburg (CA),Pending,NPDES Individual Permit,NON-POTW,NA,NA,NA,NA,0,22.49,41.43,134.87,N,Petersburg Indian Association - 3 mile(s),56.792079999862004,-132.976290000192,TRUE,FALSE
125,EPA ECHO CWA/NPDES facility locations,AKR10BU58,110037115948,WESTERN CONSTRUCTION SERVICES,JUNEAU,AK,Juneau City and Borough,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,21.150000000000002,49.56,645.3399999999999,N,"Central Council of the Tlingit & Haida Indian Tribes - 7 mile(s), Douglas Indian Association - 9 mile(s)",58.3585000001782,-134.553100000392,TRUE,FALSE
126,EPA ECHO CWA/NPDES facility locations,AKU000159,110015735757,FIRE CREEK APARTMENTS,EAGLE RIVER,AK,Anchorage Municipality,Unknown status,Unpermitted Facility,NON-POTW,NA,NA,NA,NA,0,12.07,25.12,741.81,N,"Eklutna Native Village - 10 mile(s), Knik Tribe - 10 mile(s)",61.3467500001916,-149.553778000267,TRUE,FALSE
127,EPA ECHO CWA/NPDES facility locations,AKG520125,110028070717,S: MARSHALL PLANT,MARSHALL,AK,Wade Hampton (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,75,100,0.15000000000000002,N,Native Village of Marshall (aka Fortuna Ledge) - 7 mile(s),61.9659249998695,-162.002383000387,TRUE,FALSE
128,EPA ECHO CWA/NPDES facility locations,AKG700056,110039170802,ST  JOHNS LTF,WRANGELL,AK,Wrangell-Petersburg (CA),Expired,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,0,0,0.14,N,"Petersburg Indian Association - 25 mile(s), Wrangell Cooperative Association - 25 mile(s)",56.4411110002007,-132.97333299960098,TRUE,FALSE
129,EPA ECHO CWA/NPDES facility locations,AKG371528,110059700532,KENNEDY NORTON SOUND SUCTION DREDGE,NOME,AK,Nome (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,26.85,76.26,92.17999999999999,N,Nome Eskimo Community - 3 mile(s),64.48012999985112,-165.351089999885,TRUE,FALSE
130,EPA ECHO CWA/NPDES facility locations,AKG371532,110059700541,JONES NORTON SOUND SUCTION DREDGE,NOME,AK,Nome (CA),Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,26.88,76.31,90.8,N,Nome Eskimo Community - 2 mile(s),64.49015000015561,-165.36511000023702,TRUE,FALSE
131,EPA ECHO CWA/NPDES facility locations,AKU000074,110015736471,ALASKA DOT,EKLUTNA,AK,Anchorage Municipality,Unknown status,Unpermitted Facility,NON-POTW,NA,NA,NA,NA,0,8.28,22.759999999999998,5.430000000000001,N,"Eklutna Native Village - 2 mile(s), Knik Tribe - 14 mile(s)",61.44794400021089,-149.312055000025,TRUE,FALSE
132,EPA ECHO CWA/NPDES facility locations,AKU000077,110015736505,CLOUD'S REST SUBDIVISION,WASILLA,AK,Matanuska-Susitna,Unknown status,Unpermitted Facility,NON-POTW,NA,NA,NA,NA,0,15.11,23.259999999999998,354.01,N,"Eklutna Native Village - 7 mile(s), Knik Tribe - 16 mile(s)",61.55477799979499,-149.312527999853,TRUE,FALSE
133,EPA ECHO CWA/NPDES facility locations,AKR10BU35,110037115939,NEESER CONSTRUCTION COMPANY INC,ANCHORAGE,AK,Anchorage Municipality,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,34.120000000000005,62.660000000000004,2715.36,N,"Knik Tribe - 18 mile(s), Eklutna Native Village - 22 mile(s)",61.20972999982581,-149.733439999774,TRUE,FALSE
134,EPA ECHO CWA/NPDES facility locations,AKR05CD71,110041250516,WEAVER BROTHERS INC FAIRBANKS,FAIRBANKS,AK,Fairbanks North Star,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,29.59,43.14,686.76,NA,NA,64.81481699991532,-147.70651399973497,FALSE,FALSE
135,EPA ECHO CWA/NPDES facility locations,AKR06AC84,110070518816,US ARMY GARRISON FORT GREELY,FORT GREELY,AK,Southeast Fairbanks (CA),Admin Continued,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,66.66999999999999,25,0.15000000000000002,NA,NA,63.96859999998551,-145.693999999684,FALSE,FALSE
136,EPA ECHO CWA/NPDES facility locations,AKG330056,110058933613,KUUKPIK ARCTIC CATERING,UMIAT,AK,North Slope,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,0,NA,NA,69.37378300005088,-152.15149499968302,FALSE,FALSE
137,EPA ECHO CWA/NPDES facility locations,AKG330092,110058933613,ARCTIC WOLF CAMP WASTEWATER TREATMENT PLANT,UNKNOWN,AK,North Slope,Not Needed,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,0,NA,NA,69.37378300005088,-152.15149499968302,FALSE,FALSE
138,EPA ECHO CWA/NPDES facility locations,AKG330103,110058933613,"RENAISSANCE UMIAT:, LLC OPERATING ARCTIC WOLF CAMP",UMIAT,AK,North Slope,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,NA,NA,0,NA,NA,69.37378300005088,-152.15149499968302,FALSE,FALSE
139,EPA ECHO CWA/NPDES facility locations,AKR10GA94,110070625101,NELSON ROAD MULTI-USE PATHWAY,WASILLA,AK,Matanuska-Susitna,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,16.05,22.97,389.28999999999996,N,"Eklutna Native Village - 8 mile(s), Knik Tribe - 16 mile(s)",61.557799999838394,-149.32403000000403,TRUE,FALSE
140,EPA ECHO CWA/NPDES facility locations,AKR10GC09,110070625101,NELSON ROAD MULTI-USE PATHWAY,WASILLA,AK,Matanuska-Susitna,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,16.05,22.97,389.28999999999996,N,"Eklutna Native Village - 8 mile(s), Knik Tribe - 16 mile(s)",61.557799999838394,-149.32403000000403,TRUE,FALSE
141,EPA ECHO CWA/NPDES facility locations,AKR10GC15,110070625101,NELSON ROAD MULTI-USE PATHWAY,WASILLA,AK,Matanuska-Susitna,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,16.05,22.97,389.28999999999996,N,"Eklutna Native Village - 8 mile(s), Knik Tribe - 16 mile(s)",61.557799999838394,-149.32403000000403,TRUE,FALSE
142,EPA ECHO CWA/NPDES facility locations,AKR10H01Y,110070625101,NELSON ROAD PATHWAY,WASILLA,AK,Matanuska-Susitna,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,16.05,22.97,389.28999999999996,N,"Eklutna Native Village - 8 mile(s), Knik Tribe - 16 mile(s)",61.557799999838394,-149.32403000000403,TRUE,FALSE
143,EPA ECHO CWA/NPDES facility locations,AKR10H026,110070625101,NELSON ROAD PATHWAY,WASILLA,AK,Matanuska-Susitna,Terminated,General Permit Covered Facility,NON-POTW,NA,NA,NA,NA,0,16.05,22.97,389.28999999999996,N,"Eklutna Native Village - 8 mile(s), Knik Tribe - 16 mile(s)",61.557799999838394,-149.32403000000403,TRUE,FALSE
